1546229928.648,1546229928.649,ViewStory,1.338
1546229928.642,1546229928.643,ViewStory,1.180
1546229928.643,1546229928.645,ViewStory,2.118
1546229928.645,1546229928.649,ViewStory,3.580
1546229928.647,1546229928.647,ViewStory,0.369
1546229928.647,1546229928.647,ViewStory,0.417
1546229928.648,1546229928.648,ViewStory,0.448
1546229928.647,1546229928.647,ViewStory,0.414
1546229928.647,1546229928.744,ViewStory,96.542
1546229928.744,1546229928.746,ViewStory,2.511
1546229929.041,1546229929.141,ViewStory,100.030
1546229928.641,1546229928.643,ViewStory,1.575
1546229928.643,1546229928.644,ViewStory,1.608
1546229928.644,1546229928.646,ViewStory,1.692
1546229928.344,1546229928.344,ViewStory,0.669
1546229928.347,1546229928.446,ViewStory,99.321
1546229928.446,1546229928.540,ViewStory,93.398
1546229928.540,1546229928.646,ViewStory,105.522
1546229928.641,1546229928.642,ViewStory,0.739
1546229928.642,1546229928.643,ViewStory,0.908
1546229928.643,1546229928.643,ViewStory,0.507
1546229928.644,1546229928.644,ViewStory,0.519
1546229928.640,1546229928.644,ViewStory,3.854
1546229928.644,1546229928.644,ViewStory,0.389
1546229928.644,1546229928.645,ViewStory,0.482
1546229928.645,1546229928.646,ViewStory,0.499
1546229928.641,1546229928.643,ViewStory,2.293
1546229928.644,1546229928.644,ViewStory,0.412
1546229928.644,1546229928.645,ViewStory,0.503
1546229928.645,1546229928.645,ViewStory,0.511
1546229929.242,1546229929.245,StoriesOfTheDay,2.428
1546229928.541,1546229928.542,ViewStory,1.496
1546229928.543,1546229928.544,ViewStory,0.986
1546229928.544,1546229928.545,ViewStory,1.694
1546229928.546,1546229928.549,ViewStory,3.253
1546229927.341,1546229928.141,ViewStory,799.573
1546229928.141,1546229928.441,ViewStory,300.130
1546229928.441,1546229928.542,ViewStory,101.195
1546229928.542,1546229928.546,ViewStory,3.453
1546229929.242,1546229929.247,StoriesOfTheDay,4.428
1546229928.540,1546229928.543,StoriesOfTheDay,2.291
1546229928.446,1546229928.446,ViewStory,0.399
1546229928.446,1546229928.447,ViewStory,0.464
1546229928.447,1546229928.447,ViewStory,0.461
1546229928.240,1546229928.243,ViewStory,2.541
1546229928.344,1546229928.345,ViewStory,0.690
1546229928.345,1546229928.445,ViewStory,100.411
1546229928.141,1546229928.141,ViewStory,0.417
1546229928.141,1546229928.142,ViewStory,0.377
1546229928.142,1546229928.440,ViewStory,298.515
